X,Y,featurecla,scalerank,name,name_abb,name_alt,note,delta,dam_name,year,admin,min_zoom,min_label
89.2554382764416,35.2996711754476,Lake,9,,,,_untitled_257,,,-99,,7,8
88.9975300808837,34.5675875912711,Lake,9,,,,_untitled_256,,,-99,,7,8
89.4302469794236,36.341278639303,Lake,9,,,,_untitled_255,,,-99,,7,8
90.5829210148485,31.245099688336,Lake,9,,,,_untitled_254,,,-99,,7,8
88.2412396567767,31.8141055460815,Lake,9,,,,_untitled_253,,,-99,,7,8
87.9975585793354,31.7026887239622,Lake,9,,,,_untitled_252,,,-99,,7,8
82.3024402076956,34.2202379212558,Lake,9,,,,_untitled_251,,,-99,,7,8
81.6412638915729,34.0191872224248,Lake,9,Lumajangdong Co,Lumajangdong Co,,,,,-99,,7,8
81.0863660538793,35.0407779256353,Lake,9,Gozha Co,Gozha Co,,,,,-99,,7,8
91.1942109913084,33.8824550853722,Lake,9,,,,_untitled_249,,,-99,,7,8
89.9814059918881,32.4659749056146,Lake,9,,,,_untitled_248,,,-99,,7,8
90.8488410263244,32.0852149071698,Lake,9,,,,_untitled_247,,,-99,,7,8
88.7313171957466,31.5070837614832,Lake,9,,,,_untitled_246,,,-99,,7,8
88.3585581915502,31.150167257336,Lake,9,Gyaring Co,Gyaring Co,,,,,-99,,7,8
87.1390641463278,31.0184393104446,Lake,9,Ngangz Co,Ngangz Co,,,,,-99,,7,8
86.2627126990499,30.6429778662881,Lake,9,,,,_untitled_245,,,-99,,7,8
86.3902704101548,30.2825289926154,Lake,9,,,,_untitled_244,,,-99,,7,8
84.0183602006123,31.3825677357065,Lake,9,,,,_untitled_243,,,-99,,7,8
84.1174469946614,31.1342715944709,Lake,9,,,,_untitled_242,,,-99,,7,8
83.5829801246757,30.8884775483159,Lake,9,,,,_untitled_241,,,-99,,7,8
83.4410255263059,31.2901373997871,Lake,9,,,,_untitled_240,,,-99,,7,8
84.7661796157858,30.2729621584836,Lake,9,,,,_untitled_239,,,-99,,7,8
84.8271353005053,30.1076767010992,Lake,9,,,,_untitled_238,,,-99,,7,8
85.7237917355751,29.8637960217706,Lake,9,,,,_untitled_237,,,-99,,7,8
79.8537073847272,35.2265216898554,Lake,9,Alesayqin Ha,Alesayqin Ha,,,,,-99,,7,8
76.7483740535811,61.127621236171,Lake,9,Ozero Samotlor,O. Samotlor,Lake Samotlor,,,,-99,,7,8
79.3493212577373,61.2262332187601,Lake,9,Ozero Tormemtor,O. Tormemtor,Lake Tormemtor,,,,-99,,7,8
80.366594933326,64.1402908953,Lake,9,Ozero Chrtovo,O. Chrtovo,Lake Chrtovo,,,,-99,,7,8
79.0892066027493,64.5029474999263,Lake,9,Ozero Chaselskoye,O. Chaselskoye,Lake Chaselskoye,,,,-99,,7,8
72.9334116165757,62.0896032036373,Lake,9,,,,_untitled_236,,,-99,,7,8
73.363762541886,61.7114924823366,Lake,9,,,,_untitled_235,,,-99,,7,8
65.1560527578453,62.6250515508898,Lake,9,Ozero Untor,O. Untor,Lake Untor,,,,-99,,7,8
88.4083834876386,66.6122136528882,Lake,9,Munduyskoye Ozero,Munduyskoye O.,,,,,-99,,7,8
90.8669480921539,68.9540274662842,Lake,9,Ozero Sobachye,O. Sobachye,Lake Sobachye,,,,-99,,7,8
91.454026736089,69.0906124212733,Lake,9,Ozero Sobachye,O. Sobachye,Lake Sobachye,,,,-99,,7,8
90.178849426308,69.2904856635957,Lake,9,Ozero Glubokoye,O. Glubokoye,Lake Glubokoye,,,,-99,,7,8
88.6973324286127,71.919010136818,Lake,9,Ozero Purinskoye,O. Purinskoye,Lake Purinskoye,,,,-99,,7,8
92.0530523148972,73.8741030781947,Lake,9,Ozero Ayaturku,O. Ayaturku,Lake Ayaturku,,,,-99,,7,8
78.5063541154522,54.5507907257316,Lake,9,,,,_untitled_234,,,-99,,7,8
77.99811165657,53.3204958563848,Lake,9,Ozero Bol'shoye Topol'noye,O. Bol'shoye Topol'noye,Lake Bol'shoye Topol'noye,,,,-99,,7,8
79.7864928448139,52.7014480970269,Lake,9,Ozero Kuchukskoye,O. Kuchukskoye,Lake Kuchukskoye,,,,-99,,7,8
79.7156142192166,52.6617089398642,Lake,9,Ozero Kuchukskoye,O. Kuchukskoye,Lake Kuchukskoye,,,,-99,,7,8
77.7772917984073,52.3173029111201,Lake,9,Ozero Maraldy,O. Maraldy,Lake Maraldy,,,,-99,,7,8
81.3045428691479,52.4731687164363,Lake,9,Ozero Gorkoye,O. Gorkoye,Lake Gorkoye,,,,-99,,7,8
78.0204799374875,55.1348091539609,Lake,9,Ozero Tandovo,O. Tandovo,Lake Tandovo,,,,-99,,7,8
71.7240255840954,54.668977922775,Lake,9,Ebeyty Lake,Ebeyty L.,,,,,-99,,7,8
71.5513983222038,56.0542555050566,Lake,9,Ozero Ik,O. Ik,Lake Ik,,,,-99,,7,8
72.1418499207364,57.4410049079739,Lake,9,Ozero Artevo,O. Artevo,Lake Artevo,,,,-99,,7,8
70.4649880269778,57.5400584367538,Lake,9,Ozero Bolshoy Uvat,O. Bolshoy Uvat,Lake Bolshoy Uvat,,,,-99,,7,8
68.538677369905,57.8282409172157,Lake,9,Ozero Bolshoy Shishkarym,O. Bolshoy Shishkarym,Lake Bolshoy Shishkarym,,,,-99,,7,8
66.8726346489163,58.9338725787222,Lake,9,Ozero Andreyevskoye,O. Andreyevskoye,Lake Andreyevskoye,,,,-99,,7,8
66.2814126441318,59.6321042882785,Lake,9,Ozero Tuman,O. Tuman,Lake Tuman,,,,-99,,7,8
67.2329168363403,59.7694251535854,Lake,9,Ozero Yakh-Tur,O. Yakh-Tur,Lake Yakh-Tur,,,,-99,,7,8
65.4281070645261,59.7174698851467,Lake,9,Ozero Leushinskiy Tuman,O. Leushinskiy Tuman,Lake Leushinskiy Tuman,,,,-99,,7,8
63.9252321239996,60.566563209858,Lake,9,Ozero Tursuntskiy Tuman,O. Tursuntskiy Tuman,Lake Tursuntskiy Tuman,,,,-99,,7,8
64.962661898589,60.6589935457773,Lake,9,Ozero Syrkovoye,O. Syrkovoye,Lake Syrkovoye,,,,-99,,7,8
69.4502954307311,60.506218563796,Lake,9,,,,_untitled_233,,,-99,,7,8
68.3879508641699,60.2152396241264,Lake,9,Ozero Enetor,O. Enetor,Lake Enetor,,,,-99,,7,8
69.0321233100848,60.6772441216595,Lake,9,Ozero Ergipskiy Sor,O. Ergipskiy Sor,Lake Ergipskiy Sor,,,,-99,,7,8
67.2294575191734,61.6177375078452,Lake,9,Ozero Bolshoy Sor,O. Bolshoy Sor,Lake Bolshoy Sor,,,,-99,,7,8
65.7293930807534,62.2796152477007,Lake,9,Ozero Vandmtor,O. Vandmtor,Lake Vandmtor,,,,-99,,7,8
66.0274773021771,63.8184037222816,Lake,9,Ozero Bolshoy Kazymskiy Sor,O. Bolshoy Kazymskiy Sor,Lake Bolshoy Kazymskiy Sor,,,,-99,,7,8
65.1343846684111,66.0040573662342,Lake,9,Ozero Shuryshkarskiy Sor,O. Shuryshkarskiy Sor,Lake Shuryshkarskiy Sor,,,,-99,,7,8
69.0822604595184,69.5150854925972,Lake,9,Ozero Yambuto,O. Yambuto,Lake Yambuto,,,,-99,,7,8
70.1640137678175,69.709071452377,Lake,9,Ozero Yasaveyto,O. Yasaveyto,Lake Yasaveyto,,,,-99,,7,8
70.9437626730544,69.7716238293925,Lake,9,,,,_untitled_232,,,-99,,7,8
72.9384376932763,53.8507928314125,Lake,9,Ozero Teke,O. Teke,Lake Teke,,,,-99,,7,8
73.7742589166004,53.4338260453305,Lake,9,Qyzylqaq Kli,Qyzylqaq Kli,,,,,-99,,7,8
74.107838215804,52.8668807364749,Lake,9,Zhalauly Kli,Zhalauly Kli,,,,,-99,,7,8
75.8292230070498,52.2989051531744,Lake,9,Shreksor Kli,Shreksor Kli,,,,,-99,,7,8
75.5763443791557,49.8720201070373,Lake,9,Qarasor Kli,Qarasor Kli,,,,,-99,,7,8
78.591353227985,54.9832116284881,Lake,9,Ozero Sartlan,O. Sartlan,Lake Sartlan,,,,-99,,7,8
77.9677849961407,54.5772834971735,Lake,9,,,,_untitled_231,,,-99,,7,8
77.810824809107,54.5803743205084,Lake,9,,,,_untitled_230,,,-99,,7,8
77.4372117708364,53.2800207889042,Lake,9,Iken Zhbolat Lake,Iken Zhbolat L.,,,,,-99,,7,8
77.7620446741257,54.9262521698881,Lake,9,,,,_untitled_229,,,-99,,7,8
69.233989941324,50.0202324450481,Lake,9,Qiyakty Kli,Qiyakty Kli,,,,,-99,,7,8
68.6945258075958,50.132826723676,Lake,9,Kerey Kli,Kerey Kli,,,,,-99,,7,8
69.1906397851374,50.9274626848679,Lake,9,Qozhakl,Qozhakl,,,,,-99,,7,8
61.5708084828842,50.9738250348912,Lake,9,Yke Lake,Yke L.,,,,,-99,,7,8
64.1651174258206,50.3304922350449,Lake,9,Saryqopa Kli,Saryqopa Kli,,,,,-99,,7,8
64.0879371376633,50.1064811342977,Lake,9,,,,_untitled_228,,,-99,,7,8
69.8685616473039,54.1029157063008,Lake,9,Shaghalalytengiz Kli,Shaghalalytengiz Kli,,,,,-99,,7,8
64.5472026128915,54.1342654858403,Lake,9,,,,_untitled_227,,,-99,,7,8
64.4399376154022,51.6417372393529,Lake,9,Zharman Kli,Zharman Kli,,,,,-99,,7,8
64.4567125103657,51.4231718749576,Lake,9,Iken Aqsuat Kli,Iken Aqsuat Kli,,,,,-99,,7,8
65.5943938268446,52.6363936249308,Lake,9,Koybaghar Kli,Koybaghar Kli,,,,,-99,,7,8
68.2826284849465,53.0209803570284,Lake,9,Imantau Kli,Imantau Kli,,,,,-99,,7,8
70.6427686429922,53.894358722228,Lake,9,Qalybek Kli,Qalybek Kli,,,,,-99,,7,8
71.3398908298546,54.0434541526202,Lake,9,Kishi Qaraoy Kli,Kishi Qaraoy Kli,,,,,-99,,7,8
30.0075667458622,61.8988552492559,Lake,9,,,,_untitled_226,,,-99,,7,8
24.8938405834341,61.4359676593414,Lake,9,,,,_untitled_224,,,-99,,7,8
23.6395011748436,63.1447514173407,Lake,9,,,,_untitled_223,,,-99,,7,8
22.2753255492289,60.9817638111772,Lake,9,Pyhjrvi,Pyhjrvi,,,,,-99,,7,8
23.8722522622657,60.2314296511186,Lake,9,,,,_untitled_222,,,-99,,7,8
29.3298445600797,60.5592041066797,Lake,9,,,,_untitled_221,,,-99,,7,8
34.0889151039115,61.9291747543505,Lake,9,,,,_untitled_220,,,-99,,7,8
34.1187504089881,61.9895194004125,Lake,9,,,,_untitled_219,,,-99,,7,8
34.1664280669972,62.0326437450373,Lake,9,,,,_untitled_218,,,-99,,7,8
33.193256645987,61.9546372513474,Lake,9,,,,_untitled_217,,,-99,,7,8
30.0124955170172,61.0142910472253,Lake,9,,,,_untitled_216,,,-99,,7,8
37.3890831882843,60.8913940241478,Lake,9,,,,_untitled_215,,,-99,,7,8
38.2495992242442,62.0698808071194,Lake,9,,,,_untitled_214,,,-99,,7,8
38.1543296561021,63.1092805400214,Lake,9,,,,_untitled_213,,,-99,,7,8
28.103984625295,63.2405669407221,Lake,9,,,,_untitled_212,,,-99,,7,8
27.1844658023317,66.084124408814,Lake,9,,,,_untitled_211,,,-99,,7,8
29.6251933828163,65.9497471847784,Lake,9,,,,_untitled_210,,,-99,,7,8
29.0913571714837,65.0139636246268,Lake,9,,,,_untitled_209,,,-99,,7,8
24.2183058779582,69.656527455684,Lake,9,,,,_untitled_208,,,-99,,7,8
37.906241611207,68.1258339945993,Lake,9,,,,_untitled_206,,,-99,,7,8
36.7997172325661,66.7855941237688,Lake,9,,,,_untitled_205,,,-99,,7,8
35.1743705440652,66.8432894926866,Lake,9,,,,_untitled_204,,,-99,,7,8
34.1148956428775,67.0506690202509,Lake,9,,,,_untitled_203,,,-99,,7,8
33.4065302380125,67.1245544161609,Lake,9,,,,_untitled_202,,,-99,,7,8
31.0295203006273,66.9042228670029,Lake,9,,,,_untitled_201,,,-99,,7,8
31.85874025938,66.2894433874884,Lake,9,,,,_untitled_200,,,-99,,7,8
30.3057107879794,64.566088605196,Lake,9,,,,_untitled_198,,,-99,,7,8
30.1807461839801,64.4661519840348,Lake,9,,,,_untitled_197,,,-99,,7,8
31.2151016992245,63.4826814352879,Lake,9,,,,_untitled_196,,,-99,,7,8
32.2405382310238,63.0034566363175,Lake,9,,,,_untitled_194,,,-99,,7,8
34.095456991433,62.6166621732665,Lake,9,,,,_untitled_193,,,-99,,7,8
33.7932213803214,62.596498230558,Lake,9,,,,_untitled_192,,,-99,,7,8
32.3862337557477,62.195132743214,Lake,9,,,,_untitled_191,,,-99,,7,8
32.1411667889867,62.2774075167473,Lake,9,,,,_untitled_190,,,-99,,7,8
32.1466482695541,62.2749054216666,Lake,9,,,,_untitled_189,,,-99,,7,8
32.1516314337063,62.273433601031,Lake,9,,,,_untitled_188,,,-99,,7,8
32.2173471142804,62.2091150392527,Lake,9,,,,_untitled_187,,,-99,,7,8
19.0504546513895,66.7876546726587,Lake,9,Randijaure,Randijaure,,,,,-99,,7,8
16.7606140966804,65.2425373693446,Lake,9,Storuman,Storuman,,,,,-99,,7,8
15.8632881052203,64.1192438602101,Lake,9,,,,_untitled_186,,,-99,,7,8
15.0973289127046,62.3610069288527,Lake,9,,,,_untitled_185,,,-99,,7,8
15.213134823413,62.8521534749718,Lake,9,,,,_untitled_184,,,-99,,7,8
14.6334891903569,62.8337557170261,Lake,9,,,,_untitled_183,,,-99,,7,8
16.7551949002836,60.5809870520875,Lake,9,,,,_untitled_182,,,-99,,7,8
10.1977739209399,60.0103621916427,Lake,9,Tyrifjorden,Tyrifjorden,Lake Tyri,,,,-99,,7,8
8.71303499291067,61.863237189873,Lake,9,,,,_untitled_181,,,-99,,7,8
10.9249563063256,63.2530774161252,Lake,9,,,,_untitled_180,,,-99,,7,8
11.8439152134927,64.1479443626055,Lake,9,Snåsavatnet,Snåsavatnet,Snåsa Lake,,,,-99,,7,8
14.2430235668483,63.9925201034799,Lake,9,,,,_untitled_179,,,-99,,7,8
13.5498441045262,64.821007939292,Lake,9,,,,_untitled_178,,,-99,,7,8
13.6079792674673,64.9998341465245,Lake,9,,,,_untitled_177,,,-99,,7,8
14.0478398257476,65.7871110045382,Lake,9,Røssvatnet,Røssvatnet,,,,,-99,,7,8
19.5304190110503,68.5002651643108,Lake,9,,,,_untitled_176,,,-99,,7,8
14.2964498003783,58.9956890454199,Lake,9,,,,_untitled_175,,,-99,,7,8
14.21749599875,58.595942560775,Lake,9,,,,_untitled_174,,,-99,,7,8
15.9630382796321,58.6492224677859,Lake,9,,,,_untitled_173,,,-99,,7,8
15.8244527168354,57.9764532552264,Lake,9,,,,_untitled_172,,,-99,,7,8
15.1792305859433,58.0185473254063,Lake,9,,,,_untitled_171,,,-99,,7,8
16.3493351459753,60.1415014102799,Lake,9,,,,_untitled_170,,,-99,,7,8
10.4191820617054,54.1249930158357,Lake,9,,,,_untitled_169,,,-99,,7,8
21.6932869148186,54.1192529153566,Lake,9,,,,_untitled_168,,,-99,,7,8
19.6336574917928,53.7059656808638,Lake,9,,,,_untitled_167,,,-99,,7,8
21.5079021020699,53.8765496925366,Lake,9,,,,_untitled_166,,,-99,,7,8
21.6836198042245,53.7404062837382,Lake,9,,,,_untitled_165,,,-99,,7,8
21.918651282228,53.6699060752901,Lake,9,,,,_untitled_164,,,-99,,7,8
21.7856354922804,53.9922347944993,Lake,9,,,,_untitled_163,,,-99,,7,8
46.6856130830078,49.1550962754081,Lake,9,,,,_untitled_162,,,-99,,7,8
46.9067539223726,48.2100402452519,Lake,9,,,,_untitled_161,,,-99,,7,8
48.2074462491273,49.0442681815431,Lake,9,,,,_untitled_160,,,-99,,7,8
50.0075308545456,48.8248197247664,Lake,9,,,,_untitled_159,,,-99,,7,8
51.6839767393417,50.5528843330929,Lake,9,,,,_untitled_158,,,-99,,7,8
52.3916979141606,49.4597631469894,Lake,9,,,,_untitled_157,,,-99,,7,8
60.3807138846445,55.3888453956755,Lake,9,,,,_untitled_155,,,-99,,7,8
60.4573655612551,55.5500097552801,Lake,9,,,,_untitled_154,,,-99,,7,8
60.8881513218307,50.7618828633564,Lake,9,,,,_untitled_153,,,-99,,7,8
29.0831013245688,54.6651511891223,Lake,9,,,,_untitled_152,,,-99,,7,8
30.3373181361302,57.1927087667384,Lake,9,,,,_untitled_151,,,-99,,7,8
30.3852354332442,57.1963883183275,Lake,9,,,,_untitled_150,,,-99,,7,8
33.0779198540818,57.2208205408794,Lake,9,,,,_untitled_149,,,-99,,7,8
23.0916432681599,54.0436013346838,Lake,9,,,,_untitled_148,,,-99,,7,8
26.8611782407358,56.762642776999,Lake,9,,,,_untitled_147,,,-99,,7,8
26.78251627555,54.861197697792,Lake,9,,,,_untitled_146,,,-99,,7,8
27.4338665793137,56.3341957899589,Lake,9,,,,_untitled_145,,,-99,,7,8
25.2454412362335,57.7489097849537,Lake,9,,,,_untitled_144,,,-99,,7,8
126.782212171222,43.6365048020072,Lake,9,Songhua Hu,Songhua Hu,,,,,-99,,7,8
123.881860157802,45.7139796292389,Lake,9,Yueliang Pao,Yueliang Pao,,,,,-99,,7,8
-55.2505923330014,-25.2039315151958,Lake,9,,,,_untitled_7,,,-99,,7,8
90.3927514432156,28.5703600471541,Lake,5,Puma Yumco,Puma Yumco,,,New or modified in version 1.3,,-99,,4.7,6
16.8492517641542,59.5221592867948,Lake,2,Mälaren,Mälaren,Lake Malar,,New or modified in version 2.0,,-99,,2,3.7
-118.323388992919,40.6142683087463,Reservoir,8,Rye Patch Reservoir,Rye Patch Res.,,,,Rye Patch Dam,1936,,6,7
35.93713203131,14.7872013404043,Reservoir,8,Khashm el Girba Dam,Khashm el Girba Dam,,,,Khashm el Girba Dam,-99,,6,7
46.6117969877873,40.9156971749292,Reservoir,7,Mingevir Reservoir,Mingevir Res.,,,,Mingechaur Dam,1953,,5.7,6.7
146.098052815678,-42.8960986481905,Reservoir,8,Lake Pedder,L. Pedder,,,,,1972,,6,7
146.144861749569,-42.7135928893688,Reservoir,8,Lake Gordon,L. Gordon,,,,Gordon Dam,1974,,6,7
102.592401661802,16.7079272699385,Reservoir,9,Ubolratna Reservoir,Ubolratna Res.,,,,Ubolratna,1965,,7,8
114.508960087329,23.9108702787869,Reservoir,7,Xinfengjiang Shuiku,Xinfengjiang Sh.,,,,,-99,,5.7,6.7
76.4706358859139,12.4718802984502,Reservoir,8,Krishna Raja Sagar,Krishna Raja Sagar,KRS,,,Krishna Raja Sagar,1932,,6,7
80.7701500275512,7.25736696837623,Reservoir,9,,,,_untitled_8,,,-99,,7,8
75.5524447664639,13.6138659296575,Reservoir,8,Bhadra Reservoir,Bhadra Res.,,,,Bhadra River Project Dam,1963,,6,7
76.184295445586,15.2054927650584,Reservoir,8,Tungabhadra,Tungabhadra,,,,Tungabhadra Dam,1957,,6,7
82.0083433323359,54.3666659642108,Reservoir,7,Novosibirsk Reservoir,Novosibirsk Res.,Ob Sea,Novosibirskoye Reservoir,,Novosibirsk,1957,,5.7,6.7
83.4350769928513,48.7253246497959,Reservoir,3,Lake Zaysan,L. Zaysan,,,,Bukhtarma,1960,,3,5
43.4408548334409,33.3131548634995,Reservoir,6,Lake Habbaniyah,L. Habbaniyah,,,,Haditha,1983,,5,6.5
43.2224941954673,34.0241914125861,Reservoir,3,Buhayrat ath Tharthar,Buhayrat ath Tharthar,Lake Tharthar,Largest lake in Iraq,,,-99,,3,4
38.4160733479322,38.5183957235688,Reservoir,7,Saksak Dagi,Saksak Dagi,,,New or modified in version 1.2,Karakaya,1987,,5.7,6.7
34.1909452225679,48.7632976221959,Reservoir,4,,,,,New or modified in version 1.2,Dniprodzershynsk,1964,,4,5
30.4989271734588,50.9077402883501,Reservoir,7,Kiev Reservoir,Kiev Res.,Kiyevskoye,,,Kiev,1964,,5.7,6.7
32.1918822380019,66.6991982524556,Reservoir,4,Lake Kovdozero,L. Kovdozero,Lapinjarvi,,New or modified in version 1.2,Verkhne-Tulomskaya,1965,,4,5
31.7176651192826,67.6442542826119,Reservoir,6,Lake Imandra,L. Imandra,,,,Kumskaya,1963,,5,6.5
33.3770971432334,63.7798420216273,Reservoir,9,Ondozero,Ondozero,,,,Onda,1956,,7,8
30.7053617458042,62.909407297699,Reservoir,4,Koitere,Koitere,,,,Kaltimo,1958,,4,5
29.692318246241,62.8611315808494,Reservoir,4,Rikkavesi,Rikkavesi,,,,Puntarikoski,1957,,4,5
31.3176641487166,58.315266365555,Reservoir,4,Lake Il'Men',L. Il'Men',,,,Volkhov,1926,,4,5
46.1411414377706,56.2542759294426,Reservoir,7,Cheboksary Reservoir,Cheboksary Res.,,,New or modified in version 1.2,Cheboksary Dam,1986,,5.7,6.7
27.1347848230173,64.3323634882534,Reservoir,4,Oulujarvi,Oulujarvi,,,,Jylhama,1950,,4,5
27.497521963014,66.613979837651,Reservoir,7,Kemijarvi,Kemijarvi,,,,Seitakorva,1968,,5.7,6.7
34.3990279533248,67.7068066596273,Reservoir,5,Umbozero Lake,Umbozero L.,,,,Iova,1960,,4.7,6
30.8677797370216,68.3962074453697,Reservoir,8,Paduskoye More,Paduskoye More,,,New or modified in version 1.2,Kniazaya Guba,1955,,6,7
26.6963924400366,68.0765280033047,Reservoir,8,Porttipahta Reservoir,Porttipahta Res.,,,,Porttipahdan/Tekorjarvi Lake,1970,,6,7
27.6401414070358,67.9717343740459,Reservoir,8,Lokan Tekojarvi,Lokan Tekojarvi,Lokka Reservoir,,,Lokka,1967,,6,7
17.7971964049189,67.6126101389452,Reservoir,5,Akkajaure,Akkajaure,,,,Satishaure,1966,,4.7,6
19.1632952939791,67.2256684938306,Reservoir,7,Stora Lulevatten,Stora Lulevatten,Great Lule Lake,,,Suorva (eastern dam),1972,,5.7,6.7
10.819420827117,60.7609907158285,Reservoir,8,Mhisa,Mhisa,,,,,-99,,6,7
12.7882477105185,6.40812646160136,Reservoir,8,M'Bakaou Reservoir,M'Bakaou Res.,,,,M'Bakaou,1971,,6,7
-44.4982967199911,-21.3963315307476,Reservoir,9,,,,_untitled_4,,,-99,,7,8
-48.1218045538462,-22.6361932342262,Reservoir,9,Tiete,Tiete,,,,Barra Bonita,1963,,7,8
-48.6278091292824,-23.3431086855329,Reservoir,9,Barra Bonita,Barra Bonita,,,,Jurumirim Dike,1962,,7,8
-49.505477652457,-21.4488755274406,Reservoir,9,Bariri,Bariri,,,,Nova Avanhandava,1982,,7,8
-50.8023007757523,-20.8479311619013,Reservoir,9,,,,,,Tres Irmaos,1999,,7,8
-46.8259130041941,-20.4397952996332,Reservoir,9,,,,_untitled_3,,,-99,,7,8
-47.7096998352453,-18.3467191736635,Reservoir,9,,,Theodomiro Sampaio,,,Emborcação Dam,1981,,7,8
-79.8744868155992,9.16572960457084,Reservoir,5,Lago Gatun,L. Gatun,Gatun lake,,,Gatun Dam,1913,,4.7,6
-96.5177247841384,18.2559882145239,Reservoir,7,Presa Miguel Aleman,Psa. Miguel Aleman,,,,,-99,,5.7,6.7
-109.602526614634,29.136863809819,Reservoir,8,Lake Novillo,L. Novillo,Plutarco Elias Calles Reservoir,,,Plutarco Elias Calles (el Novillo),1964,,6,7
-114.663396629693,35.4901247657018,Reservoir,7,Lake Mohave,L. Mohave,,,,Davis,1950,,5.7,6.7
-76.2965897893676,52.508198047565,Reservoir,9,Lac Low,L. Low,Low Lake,,,Barage OA-11,1980,,7,8
-98.2849696359716,57.1565019791012,Reservoir,4,Southern Indian Lake,Southern Indian L.,,,,Missi Falls Control,1976,,4,5
-103.491792773045,53.5695279079382,Reservoir,7,Tobin Lake,Tobin L.,,,,Squaw Rapids Dam,1962,,5.7,6.7
-100.458946293738,53.3363915192499,Reservoir,4,Cedar Lake,Cedar L.,,,,Grand Rapids,1965,,4,5
-97.653544132519,55.0887411680648,Reservoir,7,Sipiwesk Lac,Sipiwesk L.,,,,Kelsey (Sipiwesk and Cauchon Ls.),1960,,5.7,6.7
-88.1501758596797,50.7766010697129,Reservoir,7,Ogoki Reservoir,Ogoki Res.,,,,Waboose,1942,,5.7,6.7
-94.7602774468994,50.3353492431426,Reservoir,8,Umfreville Lake,Umfreville L.,,,,,-99,,6,7
-94.3826717298093,50.2171620460992,Reservoir,8,,,,,,Caribou Falls,1958,,6,7
-92.8722295766169,50.4541251684402,Reservoir,8,Lac Seul,L. Seul,,,,,-99,,6,7
-76.6260718890629,47.3780200399142,Reservoir,5,Cabonga Reservoir,Cabonga Res.,Réservoir Cabonga,,,Cabonga Dam,1957,,4.7,6
-79.5713093075662,48.7016283375618,Reservoir,5,Lake Abitibi,L. Abitibi,,,,Twin Falls,1921,,4.7,6
-77.0334891260633,47.4792812996476,Reservoir,6,Dozois Reservoir,Dozois Res.,Réservoir Dozois,,,Dozois,1949,,5,6.5
-77.606278454855,47.6347055587731,Reservoir,7,Dozois Reservoir,Dozois Res.,Réservoir Dozois,,,Dozois,1949,,5.7,6.7
-72.0332695941793,48.6019860805277,Reservoir,4,Lac St.-Jean,L. St.-Jean,,,,Isle Maligne Powerhouse Dam,1925,,4,5
-71.2384623079011,50.0985333028651,Reservoir,7,Lake Peribonca,L. Peribonca,Lake Péribonca,,,Passes Dangereuses,1943,,5.7,6.7
-76.6239599814876,53.8381351739459,Reservoir,4,Réservoir de La Grande 2,Rs. de La Grande 2,,,,,-99,,4,5
48.310822676999,52.6197620517479,Reservoir,7,Saratov Reservoir,Saratov Res.,Saratovskoe Reservoir,,New or modified in version 1.2,,1967,,5.7,6.7
52.6476422763048,55.8635075506753,Reservoir,7,Nizhnekamsk Reservoir,Nizhnekamsk Res.,Lower Kama Reservoir,,New or modified in version 1.2,Lower Kama Dam,1978,,5.7,6.7
35.3951982251217,68.5186629222565,Reservoir,6,Serebryanskoe Reservoir,Serebryanskoe Res.,,,New or modified in version 1.2,,-99,,5,6.5
38.8053434023359,37.6582637440901,Reservoir,7,Ataturk Barajt,Ataturk Barajt,,,New or modified in version 1.2,Ataturk,1992,,5.7,6.7
-68.3750039850393,51.3444294709499,Reservoir,2,Réservoir Manicouagan,Rs. Manicouagan,,,,,1960,,2,3.7
-75.0939191535763,53.6830052789475,Reservoir,4,Réservoir de La Grande 3,Rs. de La Grande 3,,,,,1982,,4,5
-114.013455397578,36.209403510348,Reservoir,4,Lake Mead,L. Mead,,,,,1936,,4,5
-110.690188590696,37.4239498988933,Reservoir,4,Lake Powell,L. Powell,,,,,1966,,4,5
-64.143963677347,54.2749715386093,Reservoir,4,Smallwood Reservoir,Smallwood Res.,,,,Churchill Falls,1971,,4,5
-123.913296932441,55.9613836229466,Reservoir,5,Williston Lake,Williston L.,,,,W.A.C. Bennett Dam,1967,,4.7,6
-106.937870349536,47.6932840200723,Reservoir,5,Fort Peck Lake,Ft. Peck L.,,,,,1961,,4.7,6
-102.316042141072,47.8230986001373,Reservoir,5,Lake Sakakawea,L. Sakakawea,,,,,1956,,4.7,6
-100.485917101634,45.5793080410762,Reservoir,5,Lake Oahe,L. Oahe,,,,,1961,,4.7,6
-74.6028764665434,48.5425245268471,Reservoir,5,Réservoir Gouin,Rs. Gouin,,,,,1918,,4.7,6
-118.138879993687,49.5789806184777,Reservoir,5,Lower Arrow Lake,Lower Arrow L.,,,,Hugh Keenleyside (Arrow),1960,,4.7,6
-101.225920433054,29.548384859549,Reservoir,5,Amistad Reservoir,Amistad Res.,,,,Internacional La Amistad,1968,admin-0 more,4.7,6
-75.7452668641015,46.863177181561,Reservoir,5,Réservoir Baskatong,Rs. Baskatong,,,,,1927,,4.7,6
-120.450921821976,48.0877319504287,Reservoir,5,Lake Chelan,L. Chelan,,,,,1927,,4.7,6
-119.633943655653,37.0305322429818,Reservoir,5,Millerton Lake,Millerton L.,,,,,1942,,4.7,6
