Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
Lower middle income,LMC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4486303916576,77.9771804987526,78.502080744543,79.0492038581555,79.5923450386043,80.1477545252257,80.6988036240902,81.2437057152857,81.7834200219461,82.3109864538718,82.8335798355935,83.3495043180503,83.8585249044621,84.2890432968811,84.7923434651531,85.3027053467259,,,
Low & middle income,LMY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4224653583034,77.8158125292927,78.5402545239101,79.2573147142961,79.9546354944486,80.6408601115329,81.3120947881457,81.9605454156867,82.5916891881723,83.2010287244443,83.8046943624866,84.2994209137542,84.8504377425044,85.3542042586748,85.8770556467293,86.3866392205185,,,
Lesotho,LSO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3698787904821,66.7203345136928,67.0729347650599,67.4274506289236,67.7843136004004,68.1426359654753,68.5030689978743,68.8417358377458,69.1818980819415,69.5226755410752,69.8651558212517,70.2086779742212,70.5534547914375,70.8988285494922,71.2454472972703,71.5928717462891,,,
Late-demographic dividend,LTE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3492124455303,82.7059868940713,83.8902576101897,85.0430040105564,86.1581540104778,87.4253039417389,88.4378632645427,89.407875173166,90.3363606837217,91.2244416768137,92.0706996211455,92.8747919483569,93.6354606327428,94.3558572785214,95.0447332399227,95.7102301876134,,,
Lithuania,LTU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0454914572082,90.5595939242802,91.0706480068277,91.5832679314753,92.0974536982232,92.625144651278,93.1645572204635,93.7027480886696,94.2397172558965,94.766622989976,95.285240257557,95.8053201249019,96.3283758828199,96.8540491649602,97.3818753808097,97.3808700401044,,,
Luxembourg,LUX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.92108,99.924215,99.926495,99.928715,99.930885,99.93299,99.935045,99.937045,99.939,99.94089,99.942735,99.94453,99.946235,99.94784,99.94936,99.9508,,,
Latvia,LVA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6526240690302,97.6487916179945,97.7135775895604,97.7801923346154,97.8510520697802,97.9215298571428,97.9885391262417,98.0549503211538,98.1216368089121,98.1885054699011,98.2556103576703,98.3229902478571,98.3906451404615,98.4585750354835,98.5269147324615,98.5955608150605,,,
"Macao SAR, China",MAC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
St. Martin (French part),MAF,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1254901367208,65.4301803727829,66.7225615058451,68.0014599180878,69.2674722701482,70.6008648182616,71.9312038223249,73.2408092337837,74.5297401630064,75.7976166873696,77.0449763571439,78.2714786566187,79.4776217291517,80.6627442467776,81.8266830248881,82.9699953172099,,,
Monaco,MCO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Moldova,MDA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0593475382319,84.2365097576062,84.4143309442699,84.5928110982228,84.7719502194651,84.9517483079968,85.1322053638177,85.3133213869281,85.4950963773277,85.6818228717961,85.8734367734457,86.0693440745272,86.2696528776169,86.4739480306648,86.6819899092017,86.6933449669733,,,
Madagascar,MDG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6881399896225,37.4802275713576,38.2746036827554,39.0708299308813,39.8693703767388,40.8198507501291,41.7771186462094,42.7407716073418,43.7117967920918,44.6865099473089,45.6658622962621,46.6494026119822,47.6366694002734,48.6281498234004,49.6228952249022,50.6213902002365,,,
Maldives,MDV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5849393598189,89.813827599422,91.0035484472115,92.1522293990791,93.2584530763094,94.3204431050542,95.3370417127135,96.3067643782668,97.23048662733,98.1093435916349,98.1916411197459,98.056731127369,98.0110570441724,97.9666206328106,97.9235815928754,97.8819798492644,,,
Middle East & North Africa,MEA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2290773980105,88.3116989890632,88.4545721522598,88.7301003759655,89.0078777177048,89.3130046424314,89.7094352040412,90.1063694335188,90.4984993897142,90.8810512585208,91.3364877953166,91.6846657683314,92.0234936263644,92.3273979427586,92.6264821862735,92.9202339773158,,,
Mexico,MEX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3101868512427,89.9548436068217,90.5927526557749,91.2240003545909,91.8488369460234,92.4670114188647,93.0789283069687,93.6845100805584,94.2839686017261,94.8771296205872,95.4643209096724,96.0453098796509,96.6203275829456,97.1894116317639,97.7527738881986,98.3104711547879,,,
Marshall Islands,MHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.311135306,79.221388503,79.132788624,79.0456224,78.959316369,78.874443993,78.79043181,78.707853282,78.626421678,78.545850267,78.466712511,78.388721679,78.311877771,78.235894056,78.161343996,,,
Middle income,MIC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6635438566249,81.0805332736441,81.8482022062322,82.6095055211789,83.3491251222557,84.0751855835905,84.7834999267283,85.4666666538977,86.1287746060616,86.7666998721649,87.3943740290869,87.9881467844024,88.5605547749178,89.1005766919897,89.640036917248,90.1636287381006,,,
"Macedonia, FYR",MKD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8888956012304,97.8877254768558,97.8865553524812,97.8853852281066,97.8842095050508,97.3881988440083,96.8953339932372,96.6220512396629,96.6347895381488,96.6471426443043,96.6590384555543,96.67048152,96.6813979804044,96.7768619824885,96.7757630330963,96.774045924671,,,
Mali,MLI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2240985165696,50.9212937593295,52.6165222632687,54.3089602369994,55.9991453299327,57.6852873736934,59.3689156425008,61.0486013680317,62.7251888961351,64.3969848417517,66.0617665863507,67.7189417769082,69.3685482851559,71.0097417652445,72.6431776897526,74.2680495845625,,,
Malta,MLT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Myanmar,MMR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8349742964902,55.670994444416,56.510224314876,57.3524388979084,58.197677937197,59.0454445259594,59.8955136542326,60.7481683898282,61.6021604240629,62.4575330722072,63.3106655012845,64.1614934227333,65.0094801860868,65.8545829323039,66.6972168779044,67.5366413357481,,,
Middle East & North Africa (excluding high income),MNA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0256102006537,87.2030302456015,87.3512155406139,87.6234285426095,87.8926138190735,88.1867939778914,88.5683494142884,88.9480517769916,89.3239386562491,89.6934253246595,90.178378754209,90.524608678317,90.8651650240548,91.1953067158677,91.5217515194248,91.8483735876294,,,
Montenegro,MNE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2876740310233,95.4709969914402,95.6534522770251,95.8350636075267,96.015816692862,96.1657600351189,96.3591401887914,96.4795928692847,96.729201917532,97.6275667981115,,,
Mongolia,MNG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0060321186655,66.4612046437601,67.8831956567035,69.2717535368603,70.6266805575356,71.9458024185513,73.2316615797733,74.4837009059891,75.7024054426692,76.8855378977936,78.0364673361468,79.1539716994212,80.2300183632673,81.2649033976306,82.2610163317234,83.2198931428692,,,
Northern Mariana Islands,MNP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7922916832808,98.8308769538259,98.869462224371,98.9080474949161,98.9466327654611,98.9852180360062,99.0238033065513,99.0623885770964,99.1009738476415,99.1395591181865,99.1781443887316,99.2167296592767,99.2553149298218,99.2553149298218,99.2553149298218,99.2553149298218,,,
Mozambique,MOZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2128017048069,23.4946915120488,25.184566750232,26.8734493706779,28.5618400354494,30.2492325679402,31.9366172631905,33.6225004068261,35.3083591695925,36.999532640623,38.6959132863291,40.3978749342854,42.1053017790892,43.8180780153379,45.5356147482804,47.2587451084818,,,
Mauritania,MRT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6073271649865,54.8120202648784,55.997070954389,57.1622334413573,58.3067909778249,59.4310948190655,60.5354962203527,61.6203464369603,62.6850548125664,63.7304885909696,64.7565731043737,65.7632697111637,66.7518805847542,67.7219321539147,68.6734398163033,69.6076787256982,,,
Mauritius,MUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2797759528204,99.3234172318536,99.3672939740982,99.4114061795541,99.4557538482213,99.5003424114423,99.5451653166212,99.590222563758,99.6355179023151,99.6810464615767,99.726808241543,99.7728053097959,99.8190329705446,99.8655156175604,99.8653594733074,99.8652241482882,,,
Malawi,MWI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6049574171783,52.6515281944963,53.6963108999155,54.7396593572451,55.7811994236771,56.8212646040218,57.8595010744701,58.8962220208334,59.9310939383014,60.9670454949997,62.004337320572,63.0420585774115,64.080429257164,65.1188313890354,66.1571717788602,67.195084684659,,,
Malaysia,MYS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1548663421772,98.1896199114526,98.0167718953053,97.8522142855966,97.6958065276337,97.547185999166,97.4063365297612,97.2730386220549,97.1471236104157,97.0282000566667,96.9162150141119,96.8109021338226,96.7104750055084,96.6143908560114,96.5222835381426,96.4338056453389,,,
North America,NAC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2224267789073,99.2172421876047,99.2121504506304,99.2070728526626,99.2019807913725,99.1967830355648,99.1915853041213,99.1863463905665,99.1810528831994,99.1757177933393,99.1703785356618,,,
Namibia,NAM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4094166194026,77.3397860272756,77.3767633072051,77.4409538986458,77.5141133828306,77.5947921109446,77.683996093205,77.7811829801965,77.8867448673782,77.9988400104761,78.1194434133679,78.2470091841917,78.3822376096706,78.5172582875402,78.6526185027566,78.7872085987443,,,
New Caledonia,NCL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5162468191534,94.5162468191534,94.5162468191534,94.8599861598493,95.2037255005453,95.5474648412413,95.8912041819373,96.2349435226333,96.5786828633293,96.9224222040252,97.2661615447213,97.6099008854172,97.9536402261132,98.2973795668092,98.6411189075052,98.9848582482012,,,
Niger,NER,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9981133428585,38.481235454158,38.9700187025802,39.4643029783585,39.9650862629163,40.4710309480538,40.9831156079494,41.5005865318093,42.0232690544336,42.5520980837017,43.0857699740908,43.6252002262359,44.1696448329646,44.7194499529391,45.2749423375773,45.8353779797068,,,
Nigeria,NGA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0774093700081,47.6018357948402,49.1137922955977,50.612580415346,52.0975416447754,53.5676785462682,55.0231802445389,56.4638370145555,57.8894391312865,59.298421156465,60.6916800321422,62.0639327220661,63.4154788334246,64.7460200120392,66.0559157865353,67.3449676717969,,,
Nicaragua,NIC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6349885021783,80.724514174118,80.815431502496,80.9070660950071,81.0000967513141,81.0934953553684,81.1914140375817,81.2932202755452,81.3989669575491,81.5090606956267,81.6232050616827,81.7414529440071,81.8638572308902,81.9904708106221,82.121346571493,82.2561704559774,,,
Netherlands,NLD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Norway,NOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Nepal,NPL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5042788101825,80.1238194006898,80.7021976784281,81.2758910143744,81.8448788103321,82.4088952925728,82.9678062242558,83.5214773685416,84.0698523307423,84.6127011336201,85.1499494842423,85.6813853036159,86.2070004918867,86.7265471735716,87.239837417094,87.7466680925844,,,
Nauru,NRU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1073115547969,95.5013237804151,95.8953360060333,96.2893482316516,96.6833604572698,97.077372682888,97.4713849085063,97.8653971341245,98.2594093597427,98.6534215853609,99.0474338109791,99.4414460365974,99.8354582622156,100,100,100,,,
New Zealand,NZL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
OECD members,OED,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8330123973679,97.9207547270248,98.0592703646895,98.1642868737906,98.2684512653152,98.5531476087218,98.6299491114215,98.7109036901783,98.7916655216094,98.8716731397872,98.9513238312069,99.0296130348386,99.1090543194256,99.1862632750592,99.2602474869818,99.3317508440068,,,
Oman,OMN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3391952354345,76.3335594970372,76.3279237586398,76.4175319991577,76.5789959042418,78.1313604149631,79.6686174522369,81.1910132966573,82.6983244761568,84.19131393458,85.6702279525206,87.133315876687,88.5809878513517,90.0142296456582,90.943688,,,
Other small states,OSS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0171786709207,79.3436358171995,78.4393767145735,78.7985822185588,79.1987016510588,79.6412602110933,80.5217456090506,81.2933805134257,81.7675396669015,82.2036769167253,82.5963310616588,82.9450242951205,83.2678645297618,83.5655094372474,83.8342345955899,84.1043591221408,,,
Pakistan,PAK,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9369961836369,88.9291582875184,88.9196970447904,88.9081691993138,88.8945033805371,88.8783985495496,88.8597723825801,88.8384277216778,88.8141674088922,88.7867123117514,88.7559582000453,88.7217079158233,88.6837643011346,88.6418701299466,88.5958446741377,88.5455563204491,,,
Panama,PAN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1957135060363,88.6732665247563,89.147263764825,89.6177222858037,90.0848371328235,90.5482637077845,91.0082027423383,91.4648322220554,91.9178416679578,92.367414752136,92.8135685341513,93.2568727932762,93.6972763508277,94.1347280281227,94.5690555261114,95.0002247256715,,,
Peru,PER,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5234382049051,81.2239373749051,81.9129366873705,82.5909528981505,83.2577394627903,83.9130989661797,84.5578806849753,85.1915546832596,85.814921108345,86.4263164584607,87.0266391396084,87.6156048625924,88.1940629040697,88.7617781041891,89.3195506102632,89.8676383513503,,,
Philippines,PHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0873920868407,86.3752086559953,86.6635926099597,86.952310383466,87.2414791752167,87.5313267255206,87.8215089275035,88.1121404834567,88.4032213933802,88.6948621988807,88.9869506940776,89.2828620762815,89.5825189567529,89.8857367336938,90.1926532766193,90.5029776028096,,,
Palau,PLW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.653081899925,92.4065929097426,93.123947413055,93.805705111455,94.4536548338661,95.0683214684789,95.6471703401909,96.1931656754563,96.7095456788573,97.1991390974817,97.6646813948181,98.108635188501,98.5334127631821,98.9409821326169,99.3333809373654,99.5751440170674,,,
Papua New Guinea,PNG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7051712692153,36.693138789534,36.6832940334311,36.6734492773282,36.6630575903306,36.6532128342277,36.6433680781248,36.6335233220219,36.623678565919,36.613833809816,36.6039890537131,36.5935973667156,36.5837526106127,36.5810179561396,36.5853934032965,36.5963320211886,,,
Poland,POL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.920094,97.9162645,97.9124005,97.908502,97.904638,97.900774,97.89691,97.893736,97.8912865,97.889596,97.8885955,,,
Pre-demographic dividend,PRE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2090290145226,44.9702602260685,45.8381910999148,46.695912061052,47.5583105313326,48.5131161142594,49.5103472288285,50.5075676720669,51.502764505433,52.4947409934096,53.4839497193443,54.3088559930869,55.3033640816335,56.2935593791666,57.277862456849,58.2530338212702,,,
Puerto Rico,PRI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0601454602591,97.0639481191963,97.0677507781335,97.0715534370707,97.0753560960079,97.0791587549451,97.0829614138823,97.0867640728195,97.0905667317568,97.094369390694,97.0981720496312,97.1019747085684,97.1057773675056,97.1095800264428,97.11338268538,97.1171853443172,,,
"Korea, Dem. People’s Rep.",PRK,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9703907913649,99.9383908509654,99.9064535352596,99.8745774312813,99.8427649686043,99.8110129249371,99.7793253152888,99.7476973319327,99.7161311805527,99.6846268611488,99.6532429984149,99.6219962394213,99.6225462998551,99.6231559501693,99.6238251903637,99.6245586042755,,,
Portugal,PRT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5430382500016,98.645342150507,98.7479205045103,98.8507914377235,98.9539542407942,99.0574000507987,99.1611366951944,99.2651566400981,99.3694605051984,99.4740379192036,99.5788949972923,99.684026863663,99.7894092289713,99.8681979106902,99.9031068264895,99.9045696803978,,,
Paraguay,PRY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0280577076297,76.8644413725315,78.6657254818147,80.3177010146081,81.933885594567,83.537261866272,85.1281659799423,86.7065979355778,88.2725577331786,89.8257012869913,91.3666267793172,92.8951348160559,94.4111354080021,95.9152743506616,97.4068952146643,98.8853415706399,,,
West Bank and Gaza,PSE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2138698708899,88.2041355151666,88.1903691809804,88.1725114388485,88.1506583726035,88.124787207112,88.0949551478776,88.0611827460547,88.0235022080343,87.9818674482092,87.9362234850548,87.8864717430891,87.8326352651157,87.7746246392396,87.7123137992164,87.6458610176815,,,
Pacific island small states,PSS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6367615745803,88.4018873451011,88.3584485700251,88.270495324163,88.1862802216512,87.845508817303,87.5086163635437,87.1758945139606,86.8466307411103,86.5184879847887,86.1897259135538,85.8596117846266,85.5299047427544,85.2028737517773,84.8673528705775,84.5168751345205,,,
Post-demographic dividend,PST,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1159572879897,99.138562283025,99.1224492670297,99.1455421378403,99.1682872427041,99.184018118866,99.2031391539516,99.2272584011302,99.2511037539591,99.2741114669789,99.2965028036037,99.3176734861634,99.3392483629275,99.366134536258,99.3841214755054,99.400375678631,,,
French Polynesia,PYF,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Qatar,QAT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Romania,ROU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Russian Federation,RUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3228844213381,95.3223637795868,95.3929866437048,95.4682108931702,95.5447819355496,95.6210512657929,95.6970188839003,95.7726847898717,95.8480489837071,95.9230081238252,95.9977722457457,96.0722346555302,96.1472349137696,96.2228623711292,96.2987466604378,96.3750570074426,,,
Rwanda,RWA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.987881471655,47.6496911967761,48.322355033018,48.9534660945259,49.5840785710103,50.2204645629789,50.8630878138554,51.5121022623206,52.1673599946629,52.821659496146,53.4755519860447,54.1281223643605,54.7781854881028,55.4260193526138,56.0698939575079,56.710107974238,,,
South Asia,SAS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7905157198627,82.1912441470931,82.6291621681717,83.062892308068,83.4959162107458,83.9297743740018,84.3645731252687,84.7990433336312,85.2317132170547,85.6607344607661,86.0854475520708,86.5059959733443,86.923394882666,87.33807778028,87.7505513569992,88.1607534463953,,,
Saudi Arabia,SAU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8086199382115,96.8086199382115,96.8086199382115,97.1270472072074,97.4454744762032,97.7639017451992,98.0823290141951,98.400756283191,98.7191835521869,99.0376108211829,99.3560380901787,99.6744653591746,99.9928926281705,99.9928926281705,99.9928926281705,99.9928926281705,,,
Sudan,SDN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4297760403419,43.4430359424328,43.4562958445236,43.4695557466145,43.4828156487053,44.8789712848559,46.2747752261749,47.6702274726622,49.0653280243177,50.4642816352965,51.8671394198842,53.2734852974601,54.6833637465587,56.0963653223109,57.512310859425,58.9314485730064,,,
Senegal,SEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6239419653254,62.5351980618603,63.4428040030848,64.3462750789462,65.2520323103718,66.1594384749601,67.068256097375,67.9774198871532,68.8862926218927,69.7942370791912,70.7009591417224,71.6051212164361,72.5070729146623,73.4051901802673,74.2994511985105,75.1886316603243,,,
Singapore,SGP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
